zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,duree_submersion_jours,is_riverain
Z0332,2019,1660.5,90,136.8,253.1,,0,0,0
Z0332,2020,2106.3,90,111.0,221.8,,1,6,0
Z0332,2021,1669.1,90,60.8,89.0,,0,0,0
Z0332,2022,1140.1,85,20.0,31.7,,1,1,0
Z0332,2023,1254.8,87,40.0,70.5,,0,0,0
Z0332,2024,1122.0,79,53.4,113.2,,0,0,0
Z0333,2015,1042.4,71,26.9,50.6,,1,6,0
Z0333,2016,834.7,59,36.0,59.6,,0,0,0
Z0333,2017,1386.5,90,159.1,221.6,,1,3,0
Z0333,2018,1124.7,85,58.7,75.1,,0,0,0
Z0333,2019,1523.9,90,24.6,39.6,,0,0,0
Z0333,2020,1434.9,90,147.4,194.9,,1,4,0
Z0333,2021,1388.2,90,82.2,166.3,,1,3,0
Z0333,2022,1280.2,90,41.9,92.0,,0,0,0
Z0333,2023,1248.2,87,82.0,128.3,,0,0,0
Z0333,2024,2029.9,90,167.6,276.8,,1,10,0
Z0334,2015,2040.2,90,90.4,135.5,,1,1,0
Z0334,2016,1053.4,78,39.8,71.5,,1,14,0
Z0334,2017,1260.6,90,122.0,210.6,,1,1,0
Z0334,2018,897.6,69,28.7,60.8,,1,7,0
Z0334,2019,1732.3,90,71.4,139.9,,1,2,0
Z0334,2020,1761.2,90,105.3,162.8,,1,6,0
Z0334,2021,988.7,75,41.4,52.6,,0,0,0
Z0334,2022,1998.0,90,12.4,26.2,,1,8,0
Z0334,2023,1474.6,90,133.3,190.4,,1,7,0
Z0334,2024,1187.6,87,46.1,67.6,,0,0,0
Z0335,2015,1536.6,90,10.8,17.6,,0,0,0
Z0335,2016,1639.5,90,124.0,157.8,,1,8,0
Z0335,2017,1999.1,90,168.7,271.7,,1,3,0
Z0335,2018,2046.7,90,42.3,51.6,,0,0,0
Z0335,2019,1369.5,90,66.6,105.9,,1,7,0
Z0335,2020,2548.7,90,224.4,273.6,,1,11,0
Z0335,2021,815.7,56,13.1,17.0,,0,0,0
Z0335,2022,1203.9,87,185.1,315.9,,1,5,0
Z0335,2023,841.7,57,34.6,44.7,,1,6,0
Z0335,2024,2112.6,90,113.0,167.3,,0,0,0
Z0336,2015,1276.0,88,30.1,45.8,,0,0,0
Z0336,2016,1169.7,90,41.3,51.5,,1,4,0
Z0336,2017,1995.3,90,142.9,240.1,,1,2,0
Z0336,2018,1638.1,90,99.1,119.6,,0,0,0
Z0336,2019,1717.1,90,47.7,71.9,,0,0,0
Z0336,2020,1428.0,90,43.4,69.5,,0,0,0
Z0336,2021,1550.6,90,50.7,85.6,,0,0,0
Z0336,2022,1247.3,90,47.7,106.7,,0,0,0
Z0336,2023,1101.8,80,49.0,96.4,,0,0,0
Z0336,2024,782.5,58,34.4,63.0,,0,0,0
Z0337,2015,1042.2,74,29.5,51.8,,0,0,0
Z0337,2016,1692.1,90,68.2,133.1,,1,5,0
Z0337,2017,1656.5,90,54.5,81.3,,1,3,0
Z0337,2018,953.3,73,41.2,70.6,,0,0,0
Z0337,2019,1382.2,90,39.8,64.2,,0,0,0
Z0337,2020,1249.7,86,25.7,51.9,,0,0,0
Z0337,2021,1772.0,90,131.9,244.6,,1,1,0
Z0337,2022,1553.1,90,114.6,247.5,,1,7,0
Z0337,2023,1727.4,90,20.7,28.7,,0,0,0
Z0337,2024,1990.0,90,98.0,118.6,,1,2,0
Z0338,2015,1173.2,77,113.2,222.5,,1,2,0
Z0338,2016,985.7,64,159.6,214.8,,1,6,0
Z0338,2017,1439.3,90,42.3,71.3,,0,0,0
Z0338,2018,818.2,50,41.1,56.7,,0,0,0
Z0338,2019,1737.2,90,124.7,169.7,,0,0,0
Z0338,2020,1790.4,90,102.4,163.5,,0,0,0
Z0338,2021,1563.6,90,37.7,49.0,,1,1,0
Z0338,2022,1069.9,80,47.1,97.0,,0,0,0
Z0338,2023,1264.2,85,39.8,53.2,,0,0,0
Z0338,2024,1239.9,87,37.3,62.3,,0,0,0
Z0339,2015,1141.8,77,34.8,42.3,,0,0,0
Z0339,2016,1222.1,90,32.1,54.7,,0,0,0
Z0339,2017,1554.7,90,97.7,139.3,,0,0,0
Z0339,2018,952.5,71,51.4,111.4,,0,0,0
Z0339,2019,1186.6,83,66.9,87.6,,0,0,0
Z0339,2020,1222.1,90,149.2,313.3,,1,7,0
Z0339,2021,1340.4,90,80.9,97.6,,0,0,0
Z0339,2022,1912.4,90,66.9,46.0,,0,0,0
Z0339,2023,1153.3,85,31.6,62.0,,0,0,0
Z0339,2024,1374.9,90,138.1,267.6,,1,1,0
Z0340,2015,719.6,47,59.8,85.3,,0,0,0
Z0340,2016,1150.4,83,32.6,57.2,,0,0,0
Z0340,2017,1339.6,90,38.3,81.5,,0,0,0
Z0340,2018,1339.4,90,78.9,113.8,,1,3,0
Z0340,2019,903.1,70,23.1,37.9,,0,0,0
Z0340,2020,1255.4,90,76.8,141.6,,1,7,0
Z0340,2021,1046.1,74,37.9,67.7,,0,0,0
Z0340,2022,1179.2,83,46.8,100.2,,0,0,0
Z0340,2023,1136.3,81,58.0,113.4,,0,0,0
Z0340,2024,1471.1,90,72.5,97.3,,0,0,0
Z0341,2015,1081.6,73,49.8,107.1,,0,0,0
Z0341,2016,806.0,60,43.6,95.7,,0,0,0
Z0341,2017,1093.1,82,157.0,312.0,,0,0,0
Z0341,2018,1063.4,76,38.2,50.9,,0,0,0
Z0341,2019,1551.3,90,95.2,135.4,,0,0,0
Z0341,2020,856.4,54,25.3,41.9,,0,0,0
Z0341,2021,914.1,70,80.6,167.7,,0,0,0
Z0341,2022,710.3,46,10.0,14.5,,0,0,0
Z0341,2023,913.1,67,82.8,130.9,,0,0,0
Z0341,2024,1097.3,78,33.5,57.3,,0,0,0
Z0342,2015,940.5,63,35.4,51.5,,0,0,0
Z0342,2016,924.6,63,49.2,68.1,,0,0,0
Z0342,2017,929.4,67,59.0,128.0,,0,0,0
Z0342,2018,863.4,61,30.8,63.0,,0,0,0
Z0342,2019,1115.4,74,49.2,92.6,,0,0,0
Z0342,2020,1220.0,86,59.4,101.7,,0,0,0
Z0342,2021,1170.3,85,143.4,294.6,,0,0,0
Z0342,2022,1189.3,85,87.1,144.1,,0,0,0
Z0342,2023,1117.1,75,14.3,31.3,,0,0,0
Z0342,2024,1099.8,72,31.9,57.4,,0,0,0
Z0343,2015,954.4,71,81.8,168.5,,0,0,0
Z0343,2016,740.9,47,44.1,88.6,,0,0,0
Z0343,2017,733.3,58,59.3,94.0,,0,0,0
Z0343,2018,682.8,51,10.0,16.8,,0,0,0
Z0343,2019,1332.9,89,49.6,67.5,,0,0,0
Z0343,2020,895.4,64,89.1,109.9,,0,0,0
Z0343,2021,817.1,57,21.3,27.9,,0,0,0
Z0343,2022,895.4,68,83.3,133.4,,0,0,0
Z0343,2023,1144.9,88,38.4,60.0,,0,0,0
Z0343,2024,1517.7,90,54.3,81.0,,0,0,0
Z0344,2015,1004.6,64,32.3,50.5,,0,0,0
Z0344,2016,922.7,68,20.8,40.1,,0,0,0
Z0344,2017,903.9,68,22.8,27.7,,0,0,0
Z0344,2018,1249.2,87,18.6,39.9,,0,0,0
Z0344,2019,637.4,43,10.0,17.2,,0,0,0
Z0344,2020,1216.2,90,140.4,251.8,,0,0,0
Z0344,2021,1259.3,90,71.6,86.5,,0,0,0
Z0344,2022,1513.0,90,67.2,143.3,,0,0,0
Z0344,2023,1022.8,65,94.9,200.0,,0,0,0
Z0344,2024,1261.6,90,126.2,234.1,,0,0,0
Z0345,2015,826.7,62,19.1,25.7,,0,0,0
Z0345,2016,1091.8,78,127.1,156.3,,0,0,0
Z0345,2017,1105.7,79,42.7,84.7,,0,0,0
Z0345,2018,765.3,57,13.2,23.8,,0,0,0
Z0345,2019,719.3,57,33.5,59.8,,0,0,0
Z0345,2020,1108.0,75,35.6,54.3,,1,3,0
Z0345,2021,895.5,62,20.9,45.8,,0,0,0
Z0345,2022,1225.9,81,41.0,72.8,,0,0,0
Z0345,2023,1337.6,89,67.5,93.1,,0,0,0
Z0345,2024,1184.6,83,27.6,44.4,,0,0,0
Z0346,2015,993.8,72,41.9,70.4,,0,0,0
Z0346,2016,889.6,61,33.7,52.9,,0,0,0
Z0346,2017,908.6,67,26.0,55.1,,1,12,0
Z0346,2018,885.6,66,30.6,39.3,,1,1,0
Z0346,2019,1043.7,76,65.3,114.3,,1,5,0
Z0346,2020,1271.5,90,70.3,127.6,,0,0,0
Z0346,2021,764.9,59,24.4,53.3,,0,0,0
Z0346,2022,1466.9,90,26.3,38.4,,1,2,0
Z0346,2023,1339.9,90,45.6,64.9,,0,0,0
Z0346,2024,1335.2,85,114.7,245.0,,1,2,0
Z0347,2015,1018.2,68,63.3,100.2,,0,0,0
Z0347,2016,1059.4,79,55.0,120.3,,0,0,0
Z0347,2017,1025.8,67,10.0,16.0,,0,0,0
Z0347,2018,721.6,52,40.3,79.0,,0,0,0
Z0347,2019,1556.5,90,136.2,286.7,,0,0,0
Z0347,2020,1169.5,81,60.4,82.0,,0,0,0
Z0347,2021,969.2,66,62.5,121.6,,0,0,0
Z0347,2022,1020.5,69,127.4,201.5,,1,1,0
Z0347,2023,1260.1,88,40.5,82.9,,0,0,0
Z0347,2024,1285.9,90,35.8,74.5,,0,0,0
Z0348,2015,979.2,70,27.3,43.2,,0,0,0
Z0348,2016,917.1,62,44.8,88.9,,0,0,0
Z0348,2017,706.4,55,30.3,56.4,,0,0,0
Z0348,2018,1034.0,67,10.0,14.6,,0,0,0
Z0348,2019,1604.3,90,100.2,144.2,,0,0,0
Z0348,2020,765.0,45,33.2,99.0,,0,0,0
Z0348,2021,1348.2,90,146.7,267.7,,1,2,0
Z0348,2022,916.4,63,33.2,45.1,,0,0,0
Z0348,2023,966.3,76,31.4,56.7,,0,0,0
Z0348,2024,1463.4,90,121.3,219.4,,0,0,0
Z0349,2015,1709.1,90,85.1,137.5,,0,0,0
Z0349,2016,786.2,58,38.5,68.1,,0,0,0
Z0349,2017,1474.5,90,40.5,51.0,,0,0,0
Z0349,2018,933.7,63,43.0,69.4,,0,0,0
Z0349,2019,1328.1,90,40.8,59.8,,0,0,0
Z0349,2020,1070.5,84,40.6,53.6,,0,0,0
Z0349,2021,1076.1,77,35.7,74.5,,0,0,0
Z0349,2022,1397.9,90,45.9,85.6,,0,0,0
Z0349,2023,1228.7,88,80.7,119.8,,0,0,0
Z0349,2024,1329.6,90,35.1,43.2,,0,0,0
Z0350,2015,942.1,69,107.2,168.1,,1,5,0
Z0350,2016,1112.0,78,28.5,61.1,,0,0,0
Z0350,2017,961.5,73,40.8,53.8,,0,0,0
Z0350,2018,554.6,42,27.3,36.8,,0,0,0
Z0350,2019,966.0,73,34.4,59.6,,1,21,0
Z0350,2020,1131.5,86,107.1,213.7,,1,22,0
Z0350,2021,907.4,64,30.0,57.6,,1,3,0
Z0350,2022,1170.2,82,85.6,120.5,,1,7,0
Z0350,2023,959.3,62,70.4,89.3,,1,21,0
Z0350,2024,1753.8,90,175.3,294.9,,1,11,0
Z0351,2015,688.4,54,24.6,39.3,,1,14,0
Z0351,2016,729.7,53,159.0,192.8,,1,11,0
Z0351,2017,924.5,66,94.7,132.7,,0,0,0
Z0351,2018,1058.9,75,27.5,49.9,,0,0,0
Z0351,2019,938.2,70,48.9,94.9,,0,0,0
Z0351,2020,1863.2,90,79.3,154.1,,1,10,0
Z0351,2021,1243.3,85,130.3,176.9,,1,4,0
Z0351,2022,1958.3,90,71.2,150.6,,0,0,0
Z0351,2023,783.5,55,39.3,74.6,,0,0,0
Z0351,2024,1206.2,82,57.9,98.5,,0,0,0
Z0352,2015,971.9,62,55.0,100.9,,0,0,0
Z0352,2016,1351.7,90,33.7,52.9,,0,0,0
Z0352,2017,1419.2,90,105.9,219.9,,1,2,0
Z0352,2018,1657.9,90,58.2,117.5,,0,0,0
Z0352,2019,909.9,64,49.3,80.5,,0,0,0
Z0352,2020,1669.4,90,34.9,75.7,,0,0,0
Z0352,2021,1021.1,62,70.2,111.1,,0,0,0
Z0352,2022,912.0,64,23.2,50.4,,0,0,0
Z0352,2023,872.9,60,27.2,55.4,,0,0,0
Z0352,2024,1748.9,90,110.6,179.5,,1,1,0
Z0353,2015,1162.7,89,40.1,68.9,,0,0,0
Z0353,2016,1201.9,86,73.9,135.5,,1,7,0
Z0353,2017,1407.1,90,24.5,34.3,,0,0,0
Z0353,2018,835.4,55,23.9,37.4,,0,0,0
Z0353,2019,1130.5,85,82.9,137.9,,1,4,0
Z0353,2020,823.9,56,48.9,74.8,,0,0,0
Z0353,2021,1337.1,90,28.4,59.4,,0,0,0
Z0353,2022,1270.4,90,202.5,259.4,,1,4,0
Z0353,2023,1487.2,90,151.0,312.1,,1,3,0
Z0353,2024,1201.9,90,149.6,322.6,,1,9,0
Z0354,2015,800.2,57,44.1,75.1,,0,0,0
Z0354,2016,1053.1,71,63.5,91.8,,0,0,0
Z0354,2017,1441.1,90,10.6,16.3,,0,0,0
Z0354,2018,1238.3,90,50.9,83.5,,0,0,0
Z0354,2019,1559.5,90,48.8,78.0,,0,0,0
Z0354,2020,1368.0,90,128.9,239.6,,1,4,0
Z0354,2021,1025.3,78,52.0,96.8,,0,0,0
Z0354,2022,2029.2,90,84.2,116.9,,0,0,0
Z0354,2023,1403.4,90,40.7,56.3,,0,0,0
Z0354,2024,1379.8,90,64.4,116.7,,0,0,0
Z0355,2015,1073.1,76,56.1,91.6,,0,0,0
Z0355,2016,877.1,51,36.7,73.5,,0,0,0
Z0355,2017,1277.2,88,29.2,42.2,,0,0,0
Z0355,2018,707.7,48,16.0,28.4,,0,0,0
Z0355,2019,1410.8,90,99.3,155.9,,1,6,0
Z0355,2020,2227.2,90,82.7,104.8,,1,7,0
Z0355,2021,811.2,56,54.3,110.0,,0,0,0
Z0355,2022,1856.8,90,38.8,46.6,,0,0,0
Z0355,2023,955.9,68,22.2,30.5,,0,0,0
Z0355,2024,1857.1,90,38.6,49.7,,0,0,0
Z0356,2015,1084.6,75,71.7,136.7,,0,0,0
Z0356,2016,1305.8,90,58.5,93.7,,0,0,0
Z0356,2017,711.2,51,63.2,101.1,,1,14,0
Z0356,2018,891.7,60,32.2,60.8,,0,0,0
Z0356,2019,1264.4,89,39.6,47.7,,0,0,0
Z0356,2020,1160.3,83,77.1,152.9,,0,0,0
Z0356,2021,2431.2,90,28.4,56.5,,0,0,0
Z0356,2022,1952.3,90,129.5,161.7,,0,0,0
Z0356,2023,1122.7,77,12.8,20.3,,0,0,0
Z0356,2024,1812.5,90,115.1,140.6,,1,8,0
Z0357,2015,1335.2,90,57.3,94.9,,1,11,0
Z0357,2016,1317.6,90,100.1,213.0,,0,0,0
Z0357,2017,1017.5,72,60.6,126.9,,0,0,0
Z0357,2018,1268.6,87,96.7,179.7,,1,3,0
Z0357,2019,1306.3,90,43.5,53.5,,0,0,0
Z0357,2020,1311.2,86,54.9,71.2,,0,0,0
Z0357,2021,1192.6,90,51.4,93.3,,0,0,0
Z0357,2022,1028.7,80,29.3,38.2,,0,0,0
Z0357,2023,765.1,53,54.9,42.1,,0,0,0
Z0357,2024,1751.3,90,51.6,103.0,,0,0,0
Z0358,2015,658.5,45,12.9,19.7,,0,0,0
Z0358,2016,619.5,43,11.6,15.0,,0,0,0
Z0358,2017,978.2,68,10.7,15.1,,0,0,0
Z0358,2018,1182.7,88,20.0,26.7,,0,0,0
Z0358,2019,765.0,50,36.1,63.9,,0,0,0
Z0358,2020,1692.6,90,67.9,96.2,,0,0,0
Z0358,2021,786.2,56,32.8,166.6,,0,0,0
Z0358,2022,971.1,64,32.8,53.1,,0,0,0
Z0358,2023,1371.8,90,87.8,124.1,,0,0,0
Z0358,2024,1111.6,73,100.8,135.1,,0,0,0
Z0359,2015,1017.2,72,81.2,124.9,,0,0,0
Z0359,2016,581.0,40,42.1,63.5,,0,0,0
Z0359,2017,710.2,47,16.2,28.6,,0,0,0
Z0359,2018,1253.1,84,53.6,77.0,,0,0,0
Z0359,2019,1267.0,90,69.6,91.4,,1,4,0
Z0359,2020,1030.8,79,57.7,102.5,,1,5,0
Z0359,2021,1050.8,80,72.4,93.5,,1,7,0
Z0359,2022,1678.9,90,79.5,103.5,,1,1,0
Z0359,2023,1593.2,90,181.1,235.8,,1,6,0
Z0359,2024,1111.8,74,42.8,58.8,,0,0,0
Z0360,2015,1467.0,90,38.1,70.5,,0,0,0
Z0360,2016,881.1,68,21.3,45.5,,0,0,0
Z0360,2017,1325.2,90,43.0,85.2,,0,0,0
Z0360,2018,1028.7,75,36.4,62.7,,0,0,0
Z0360,2019,1255.1,90,38.1,69.8,,1,6,0
Z0360,2020,1092.9,74,25.4,49.7,,0,0,0
Z0360,2021,1470.8,90,73.2,142.4,,0,0,0
Z0360,2022,1033.0,71,38.3,53.3,,0,0,0
Z0360,2023,1500.4,90,96.4,196.4,,0,0,0
Z0360,2024,1495.5,90,89.3,177.7,,0,0,0
Z0361,2015,1248.7,88,36.7,69.1,,1,6,0
Z0361,2016,1313.7,90,103.1,135.9,,0,0,0
Z0361,2017,1096.8,75,51.3,69.5,,0,0,0
Z0361,2018,941.0,70,40.6,84.5,,0,0,0
Z0361,2019,897.8,59,48.4,96.2,,0,0,0
Z0361,2020,1269.8,83,109.6,144.7,,0,0,0
Z0361,2021,1763.3,90,79.1,160.2,,1,3,0
Z0361,2022,1033.0,69,48.5,70.9,,0,0,0
Z0361,2023,1096.8,67,24.3,38.2,,0,0,0
Z0361,2024,1007.4,68,46.8,66.6,,0,0,0
Z0362,2015,1338.4,90,29.1,51.3,,0,0,0
Z0362,2016,1130.9,78,14.1,24.9,,0,0,0
Z0362,2017,1339.2,90,54.6,116.3,,0,0,0
Z0362,2018,1156.2,86,15.2,21.7,,0,0,0
Z0362,2019,845.5,57,74.4,94.5,,0,0,0
Z0362,2020,1278.9,90,70.3,139.5,,0,0,0
Z0362,2021,1283.8,89,104.1,188.7,,0,0,0
Z0362,2022,1237.5,85,12.7,20.7,,0,0,0
Z0362,2023,843.6,62,33.4,47.6,,0,0,0
Z0362,2024,1242.8,90,65.0,110.8,,0,0,0
Z0363,2015,336.6,26,39.6,74.2,,0,0,0
Z0363,2016,534.5,41,15.1,28.2,,0,0,0
Z0363,2017,607.8,41,38.2,52.6,,0,0,0
Z0363,2018,1155.2,81,105.3,198.7,,1,5,0
Z0363,2019,587.4,36,14.7,24.7,,0,0,0
Z0363,2020,754.2,56,33.9,64.0,,0,0,0
Z0363,2021,451.7,30,29.4,57.2,,0,0,0
Z0363,2022,1011.2,76,61.1,104.7,,0,0,0
Z0363,2023,438.1,37,20.8,31.1,,0,0,0
Z0363,2024,946.8,71,45.1,83.3,,0,0,0
Z0364,2015,623.7,44,13.5,24.7,,0,0,0
Z0364,2016,977.7,67,94.4,134.4,,1,13,0
Z0364,2017,798.0,58,14.1,28.1,,0,0,0
Z0364,2018,798.3,57,37.0,72.3,,0,0,0
Z0364,2019,835.8,60,52.4,63.1,,0,0,0
Z0364,2020,890.9,60,34.9,48.1,,0,0,0
Z0364,2021,988.7,73,10.0,17.6,,0,0,0
Z0364,2022,827.9,58,74.9,128.0,,0,0,0
Z0364,2023,670.9,43,18.5,35.9,,0,0,0
Z0364,2024,887.4,73,76.5,153.2,,0,0,0
Z0365,2015,547.2,37,16.4,26.0,,0,0,0
Z0365,2016,866.8,58,38.5,68.8,,1,12,0
Z0365,2017,1336.6,90,51.9,69.9,,0,0,0
Z0365,2018,821.3,60,66.9,135.3,,1,4,0
Z0365,2019,926.3,66,29.9,64.7,,0,0,0
Z0365,2020,726.1,53,29.9,84.9,,1,20,0
Z0365,2021,594.2,35,11.9,14.6,,0,0,0
Z0365,2022,641.8,44,61.6,117.7,,0,0,0
Z0365,2023,703.4,52,12.5,21.2,,1,7,0
Z0365,2024,970.1,71,21.3,38.0,,0,0,0
Z0366,2015,810.3,57,46.5,99.4,,0,0,0
Z0366,2016,801.5,57,10.0,20.0,,0,0,0
Z0366,2017,607.4,37,27.5,39.2,,0,0,0
Z0366,2018,721.9,53,33.2,60.6,,0,0,0
Z0366,2019,573.1,47,10.0,21.8,,0,0,0
Z0366,2020,651.0,45,31.7,38.3,,0,0,0
Z0366,2021,825.0,65,32.3,42.0,,1,8,0
Z0366,2022,848.6,60,32.3,44.9,,0,0,0
Z0366,2023,677.7,49,28.8,38.7,,0,0,0
Z0366,2024,850.4,66,36.5,65.6,,0,0,0
Z0367,2015,720.0,48,36.8,58.9,,0,0,0
Z0367,2016,486.1,43,28.9,49.5,,0,0,0
Z0367,2017,687.4,60,77.9,116.9,,0,0,0
Z0367,2018,825.1,56,13.4,21.8,,0,0,0
Z0367,2019,807.3,55,45.4,57.3,,0,0,0
Z0367,2020,997.2,64,10.0,14.3,,0,0,0
Z0367,2021,752.4,49,16.7,35.9,,0,0,0
Z0367,2022,973.6,67,44.4,93.9,,0,0,0
Z0367,2023,715.7,46,18.7,30.7,,0,0,0
Z0367,2024,1234.3,85,46.3,99.7,,0,0,0
Z0368,2015,686.7,47,35.9,53.0,,0,0,0
Z0368,2016,1055.5,71,66.5,91.9,,0,0,0
Z0368,2017,685.4,51,10.0,15.6,,0,0,0
Z0368,2018,1549.4,90,59.6,71.6,,0,0,0
Z0368,2019,758.5,55,46.7,70.7,,0,0,0
Z0368,2020,910.6,63,39.5,80.2,,0,0,0
Z0368,2021,978.3,77,15.0,30.1,,0,0,0
Z0368,2022,739.4,57,10.0,12.6,,0,0,0
Z0368,2023,910.6,53,20.2,26.0,,0,0,0
Z0368,2024,1264.1,90,60.2,87.9,,0,0,0
Z0369,2015,693.6,49,60.5,115.3,,0,0,0
Z0369,2016,860.0,60,37.1,52.7,,0,0,0
Z0369,2017,676.0,44,25.4,50.0,,0,0,0
Z0369,2018,798.7,61,37.7,75.4,,0,0,0
Z0369,2019,815.8,48,16.6,28.5,,0,0,0
Z0369,2020,798.7,81,17.9,33.1,,0,0,0
Z0369,2021,1158.6,76,61.9,105.6,,0,0,0
Z0369,2022,1168.7,82,55.0,111.0,,0,0,0
Z0369,2023,774.7,59,52.6,75.6,,0,0,0
Z0369,2024,708.6,51,46.6,99.3,,0,0,0
Z0370,2015,652.2,48,23.9,32.6,,0,0,0
Z0370,2016,858.2,60,26.2,114.1,,0,0,0
Z0370,2017,1342.6,90,26.2,50.2,,0,0,0
Z0370,2018,434.0,36,25.9,33.5,,0,0,0
Z0370,2019,779.9,63,73.8,102.5,,0,0,0
Z0370,2020,810.4,57,22.1,37.6,,0,0,0
Z0370,2021,620.2,45,42.0,80.1,,0,0,0
Z0370,2022,1167.6,86,87.3,188.8,,0,0,0
Z0370,2023,668.0,51,18.1,34.0,,0,0,0
Z0370,2024,1705.0,90,55.4,96.5,,0,0,0
Z0371,2015,1060.1,71,36.4,61.5,,0,0,0
Z0371,2016,843.0,60,57.9,87.5,,1,1,0
Z0371,2017,568.5,38,14.4,27.7,,0,0,0
Z0371,2018,445.3,29,29.8,64.0,,0,0,0
Z0371,2019,377.0,29,15.6,21.4,,0,0,0
Z0371,2020,1554.6,90,214.8,291.0,,1,1,0
Z0371,2021,634.4,46,36.2,75.5,,0,0,0
Z0371,2022,770.8,53,37.8,81.7,,0,0,0
Z0371,2023,734.6,47,36.4,28.9,,0,0,0
Z0371,2024,864.2,73,37.7,51.3,,0,0,0
Z0372,2015,1244.2,85,46.8,57.8,,1,9,0
Z0372,2016,1209.8,86,18.3,37.7,,1,2,0
Z0372,2017,430.8,32,11.6,21.0,,0,0,0
Z0372,2018,1158.8,60,70.9,137.7,,1,2,0
Z0372,2019,850.0,64,22.0,44.8,,0,0,0
Z0372,2020,867.5,63,15.8,31.2,,1,2,0
Z0372,2021,1627.0,90,68.0,132.4,,1,6,0
Z0372,2022,1158.8,85,49.4,75.2,,0,0,0
Z0372,2023,706.3,52,27.1,37.0,,1,9,0
Z0372,2024,1258.3,90,48.4,103.4,,0,0,0
Z0373,2015,1294.6,90,81.6,126.7,,0,0,0
Z0373,2016,900.8,62,78.0,127.2,,1,3,0
Z0373,2017,493.4,31,17.8,33.8,,1,8,0
Z0373,2018,1164.2,85,53.6,97.0,,1,12,0
Z0373,2019,612.0,43,37.1,60.3,,0,0,0
Z0373,2020,1109.4,73,107.4,222.3,,1,9,0
Z0373,2021,971.5,65,39.3,81.0,,1,5,0
Z0373,2022,814.5,58,23.3,38.5,,1,12,0
Z0373,2023,642.6,49,53.2,102.8,,1,1,0
Z0373,2024,1060.7,75,18.7,32.0,,0,0,0
Z0374,2015,721.8,48,38.4,76.2,7.6,1,3,1
Z0374,2016,815.5,55,69.2,83.1,5.66,1,2,1
Z0374,2017,699.9,52,29.0,46.1,6.44,0,0,1
Z0374,2018,755.5,52,12.3,24.6,6.01,1,14,1
Z0374,2019,980.0,76,25.2,34.9,5.57,0,0,1
Z0374,2020,830.7,61,45.0,67.0,6.95,0,0,1
Z0374,2021,698.2,55,35.3,50.5,4.32,0,0,1
Z0374,2022,660.7,50,38.5,53.7,6.43,0,0,1
Z0374,2023,816.5,57,18.3,40.0,5.95,1,5,1
Z0374,2024,859.0,66,17.2,28.2,8.56,1,4,1
Z0375,2015,1036.3,70,22.2,43.9,7.1,0,0,1
Z0375,2016,660.3,47,22.2,51.3,8.21,0,0,1
Z0375,2017,394.5,27,17.1,28.0,5.33,0,0,1
Z0375,2018,508.8,36,21.8,38.7,6.52,0,0,1
Z0375,2019,451.3,39,21.6,26.3,6.96,0,0,1
Z0375,2020,1032.4,77,85.5,129.6,9.3,0,0,1
Z0375,2021,796.5,58,80.4,121.7,6.49,0,0,1
Z0375,2022,798.4,60,17.2,22.1,3.23,0,0,1
Z0375,2023,890.7,59,92.1,148.0,5.84,0,0,1
Z0375,2024,1122.3,72,90.4,149.2,8.8,0,0,1
Z0376,2015,505.3,34,10.7,13.9,7.59,0,0,1
Z0376,2016,889.9,59,55.8,121.6,5.49,0,0,1
Z0376,2017,905.4,70,34.2,55.2,4.94,0,0,1
Z0376,2018,573.8,33,32.4,64.0,5.05,0,0,1
Z0376,2019,799.0,58,45.4,90.5,8.05,0,0,1
Z0376,2020,894.2,59,36.5,56.6,9.07,0,0,1
Z0376,2021,700.8,47,25.9,36.9,5.51,0,0,1
Z0376,2022,1180.4,83,81.7,123.7,6.29,0,0,1
Z0376,2023,614.4,39,10.0,14.6,5.03,0,0,1
Z0376,2024,750.9,53,55.3,71.3,9.17,0,0,1
Z0377,2015,810.9,59,64.0,117.2,6.57,1,4,1
Z0377,2016,764.4,45,19.0,39.1,6.65,0,0,1
Z0377,2017,764.4,49,24.7,36.9,7.5,0,0,1
Z0377,2018,939.4,64,26.5,35.1,5.54,0,0,1
Z0377,2019,747.5,57,47.0,90.3,5.28,0,0,1
Z0377,2020,1057.8,80,19.7,42.2,10.33,1,2,1
Z0377,2021,525.2,34,28.3,59.5,6.27,0,0,1
Z0377,2022,980.1,76,26.7,52.2,5.16,0,0,1
Z0377,2023,762.8,53,26.5,52.3,6.54,0,0,1
Z0377,2024,624.0,49,12.6,27.3,9.24,0,0,1
Z0378,2015,606.3,41,27.9,43.5,5.56,0,0,1
Z0378,2016,666.0,50,84.4,180.4,9.9,1,7,1
Z0378,2017,598.0,45,17.4,22.2,4.48,0,0,1
Z0378,2018,998.3,76,24.8,53.4,9.05,1,17,1
Z0378,2019,722.4,51,10.0,18.9,7.0,0,0,1
Z0378,2020,1068.0,80,45.7,77.8,9.33,1,15,1
Z0378,2021,739.4,55,17.3,35.9,6.36,0,0,1
Z0378,2022,1344.8,90,96.8,165.5,5.18,1,13,1
Z0378,2023,613.9,39,23.4,31.6,8.06,0,0,1
